Seq 0 , 2.00
Seq 1 , 3.00
Seq 11503 , 1.25ms, Time Mon Mar  7 13:08:38 2016

Seq 11504 , 1.48ms, Time Mon Mar  7 13:08:39 2016

Seq 11505 , 1.24ms, Time Mon Mar  7 13:08:40 2016

Seq 11506 , 1.24ms, Time Mon Mar  7 13:08:41 2016

Seq 11507 , 1.25ms, Time Mon Mar  7 13:08:42 2016

Seq 11508 , 1.24ms, Time Mon Mar  7 13:08:43 2016

Seq 11509 , 1.26ms, Time Mon Mar  7 13:08:44 2016

Seq 11510 , 1.53ms, Time Mon Mar  7 13:08:45 2016

Seq 11511 , 1.26ms, Time Mon Mar  7 13:08:46 2016

Seq 11512 , 1.24ms, Time Mon Mar  7 13:08:47 2016

Seq 11513 , 1.22ms, Time Mon Mar  7 13:08:48 2016

Seq 11514 , 1.37ms, Time Mon Mar  7 13:08:49 2016

Seq 11515 , 1.24ms, Time Mon Mar  7 13:08:50 2016

Seq 11516 , 1.26ms, Time Mon Mar  7 13:08:51 2016

Seq 11517 , 1.23ms, Time Mon Mar  7 13:08:52 2016

Seq 11518 , 1.24ms, Time Mon Mar  7 13:08:53 2016

Seq 11519 , 1.25ms, Time Mon Mar  7 13:08:54 2016

Seq 11520 , 1.23ms, Time Mon Mar  7 13:08:55 2016

Seq 11521 , 1.30ms, Time Mon Mar  7 13:08:56 2016

Seq 11522 , 1.40ms, Time Mon Mar  7 13:08:57 2016

Seq 11523 , 1.25ms, Time Mon Mar  7 13:08:58 2016

Seq 11524 , 1.23ms, Time Mon Mar  7 13:08:59 2016

Seq 11525 , 1.25ms, Time Mon Mar  7 13:09:00 2016

Seq 11526 , 1.27ms, Time Mon Mar  7 13:09:01 2016

Seq 11527 , 1.32ms, Time Mon Mar  7 13:09:02 2016

Seq 11528 , 1.34ms, Time Mon Mar  7 13:09:03 2016

Seq 11529 , 1.26ms, Time Mon Mar  7 13:09:04 2016

Seq 11530 , 1.25ms, Time Mon Mar  7 13:09:05 2016

Seq 11531 , 1.28ms, Time Mon Mar  7 13:09:06 2016

Seq 11532 , 1.27ms, Time Mon Mar  7 13:09:07 2016

Seq 11533 , 1.22ms, Time Mon Mar  7 13:09:08 2016

Seq 11534 , 1.42ms, Time Mon Mar  7 13:09:09 2016

Seq 11535 , 1.29ms, Time Mon Mar  7 13:09:10 2016

Seq 11536 , 1.24ms, Time Mon Mar  7 13:09:11 2016

Seq 11537 , 1.25ms, Time Mon Mar  7 13:09:12 2016

Seq 11538 , 1.34ms, Time Mon Mar  7 13:09:13 2016

Seq 11539 , 1.24ms, Time Mon Mar  7 13:09:14 2016

Seq 11540 , 1.42ms, Time Mon Mar  7 13:09:15 2016

Seq 11541 , 1.34ms, Time Mon Mar  7 13:09:16 2016

Seq 11542 , 1.25ms, Time Mon Mar  7 13:09:17 2016

Seq 11543 , 1.26ms, Time Mon Mar  7 13:09:18 2016

Seq 11544 , 1.24ms, Time Mon Mar  7 13:09:19 2016

Seq 11545 , 1.21ms, Time Mon Mar  7 13:09:20 2016

Seq 11546 , 1.25ms, Time Mon Mar  7 13:09:21 2016

Seq 11547 , 1.25ms, Time Mon Mar  7 13:09:22 2016

Seq 11548 , 1.25ms, Time Mon Mar  7 13:09:23 2016

Seq 11549 , 1.24ms, Time Mon Mar  7 13:09:24 2016

Seq 11550 , 1.28ms, Time Mon Mar  7 13:09:25 2016

Seq 11551 , 1.26ms, Time Mon Mar  7 13:09:26 2016

Seq 11552 , 1.65ms, Time Mon Mar  7 13:09:27 2016

Seq 11553 , 1.28ms, Time Mon Mar  7 13:09:28 2016

Seq 11554 , 1.24ms, Time Mon Mar  7 13:09:29 2016

Seq 11555 , 1.26ms, Time Mon Mar  7 13:09:30 2016

Seq 11556 , 1.25ms, Time Mon Mar  7 13:09:31 2016

Seq 11557 , 1.27ms, Time Mon Mar  7 13:09:32 2016

Seq 11558 , 1.44ms, Time Mon Mar  7 13:09:33 2016

Seq 11559 , 1.25ms, Time Mon Mar  7 13:09:34 2016

Seq 11560 , 1.23ms, Time Mon Mar  7 13:09:35 2016

Seq 11561 , 1.28ms, Time Mon Mar  7 13:09:36 2016

Seq 11562 , 1.25ms, Time Mon Mar  7 13:09:37 2016

Seq 11563 , 1.22ms, Time Mon Mar  7 13:09:38 2016

Seq 11564 , 1.45ms, Time Mon Mar  7 13:09:39 2016

Seq 11565 , 1.24ms, Time Mon Mar  7 13:09:40 2016

Seq 11566 , 1.24ms, Time Mon Mar  7 13:09:41 2016

Seq 11567 , 1.27ms, Time Mon Mar  7 13:09:42 2016

Seq 11568 , 1.22ms, Time Mon Mar  7 13:09:43 2016

Seq 11569 , 1.24ms, Time Mon Mar  7 13:09:44 2016

Seq 11570 , 1.51ms, Time Mon Mar  7 13:09:45 2016

Seq 11571 , 1.22ms, Time Mon Mar  7 13:09:46 2016

Seq 11572 , 1.22ms, Time Mon Mar  7 13:09:47 2016

Seq 11573 , 1.22ms, Time Mon Mar  7 13:09:48 2016

Seq 11574 , 1.22ms, Time Mon Mar  7 13:09:49 2016

Seq 11575 , 1.24ms, Time Mon Mar  7 13:09:50 2016

Seq 11576 , 1.27ms, Time Mon Mar  7 13:09:51 2016

Seq 11577 , 1.25ms, Time Mon Mar  7 13:09:52 2016

Seq 11578 , 1.25ms, Time Mon Mar  7 13:09:53 2016

Seq 11579 , 1.26ms, Time Mon Mar  7 13:09:54 2016

Seq 11580 , 1.24ms, Time Mon Mar  7 13:09:55 2016

Seq 11581 , 1.23ms, Time Mon Mar  7 13:09:56 2016

Seq 11582 , 1.43ms, Time Mon Mar  7 13:09:57 2016

Seq 11583 , 1.25ms, Time Mon Mar  7 13:09:58 2016

Seq 11584 , 1.26ms, Time Mon Mar  7 13:09:59 2016

Seq 11585 , 1.24ms, Time Mon Mar  7 13:10:00 2016

Seq 11586 , 1.30ms, Time Mon Mar  7 13:10:01 2016

Seq 11587 , 1.24ms, Time Mon Mar  7 13:10:02 2016

Seq 11588 , 1.31ms, Time Mon Mar  7 13:10:03 2016

Seq 11589 , 1.21ms, Time Mon Mar  7 13:10:04 2016

Seq 11590 , 1.31ms, Time Mon Mar  7 13:10:05 2016

Seq 11591 , 1.28ms, Time Mon Mar  7 13:10:06 2016

Seq 11592 , 1.25ms, Time Mon Mar  7 13:10:07 2016

Seq 11593 , 1.24ms, Time Mon Mar  7 13:10:08 2016

Seq 11594 , 1.42ms, Time Mon Mar  7 13:10:09 2016

Seq 11595 , 1.27ms, Time Mon Mar  7 13:10:10 2016

Seq 11596 , 1.21ms, Time Mon Mar  7 13:10:11 2016

Seq 11597 , 1.25ms, Time Mon Mar  7 13:10:12 2016

Seq 11598 , 1.23ms, Time Mon Mar  7 13:10:13 2016

Seq 11599 , 1.25ms, Time Mon Mar  7 13:10:14 2016

Seq 11600 , 1.43ms, Time Mon Mar  7 13:10:15 2016

Seq 11601 , 1.27ms, Time Mon Mar  7 13:10:16 2016

Seq 11602 , 1.30ms, Time Mon Mar  7 13:10:17 2016

Seq 11603 , 1.25ms, Time Mon Mar  7 13:10:18 2016

Seq 11604 , 1.24ms, Time Mon Mar  7 13:10:19 2016

Seq 11605 , 1.21ms, Time Mon Mar  7 13:10:20 2016

Seq 11606 , 1.27ms, Time Mon Mar  7 13:10:21 2016

Seq 11607 , 1.31ms, Time Mon Mar  7 13:10:22 2016

Seq 11608 , 1.24ms, Time Mon Mar  7 13:10:23 2016

Seq 11609 , 1.22ms, Time Mon Mar  7 13:10:24 2016

Seq 11610 , 1.24ms, Time Mon Mar  7 13:10:25 2016

Seq 11611 , 1.27ms, Time Mon Mar  7 13:10:26 2016

Seq 11612 , 1.42ms, Time Mon Mar  7 13:10:27 2016

Seq 11613 , 1.24ms, Time Mon Mar  7 13:10:28 2016

Seq 11614 , 1.23ms, Time Mon Mar  7 13:10:29 2016

Seq 11615 , 1.33ms, Time Mon Mar  7 13:10:30 2016

Seq 11616 , 1.28ms, Time Mon Mar  7 13:10:31 2016

Seq 11617 , 1.23ms, Time Mon Mar  7 13:10:32 2016

Seq 11618 , 1.54ms, Time Mon Mar  7 13:10:33 2016

Seq 11619 , 1.26ms, Time Mon Mar  7 13:10:34 2016

Seq 11620 , 1.24ms, Time Mon Mar  7 13:10:35 2016

Seq 11621 , 1.41ms, Time Mon Mar  7 13:10:36 2016

Seq 11622 , 1.28ms, Time Mon Mar  7 13:10:37 2016

Seq 11623 , 1.24ms, Time Mon Mar  7 13:10:38 2016

Seq 11624 , 1.40ms, Time Mon Mar  7 13:10:39 2016

Seq 11625 , 1.24ms, Time Mon Mar  7 13:10:40 2016

Seq 11626 , 1.23ms, Time Mon Mar  7 13:10:41 2016

Seq 11627 , 1.33ms, Time Mon Mar  7 13:10:42 2016

Seq 11628 , 1.30ms, Time Mon Mar  7 13:10:43 2016

Seq 11629 , 1.28ms, Time Mon Mar  7 13:10:44 2016

Seq 11630 , 1.55ms, Time Mon Mar  7 13:10:45 2016

Seq 11631 , 1.30ms, Time Mon Mar  7 13:10:46 2016

Seq 11632 , 1.24ms, Time Mon Mar  7 13:10:47 2016

Seq 11633 , 1.22ms, Time Mon Mar  7 13:10:48 2016

Seq 11634 , 1.25ms, Time Mon Mar  7 13:10:49 2016

Seq 11635 , 1.34ms, Time Mon Mar  7 13:10:50 2016

Seq 11636 , 1.29ms, Time Mon Mar  7 13:10:51 2016

Seq 11637 , 1.25ms, Time Mon Mar  7 13:10:52 2016

Seq 11638 , 1.33ms, Time Mon Mar  7 13:10:53 2016

Seq 11639 , 1.23ms, Time Mon Mar  7 13:10:54 2016

Seq 11640 , 1.23ms, Time Mon Mar  7 13:10:55 2016

Seq 11641 , 1.24ms, Time Mon Mar  7 13:10:56 2016

Seq 11642 , 1.38ms, Time Mon Mar  7 13:10:57 2016

Seq 11643 , 1.23ms, Time Mon Mar  7 13:10:58 2016

Seq 11644 , 1.24ms, Time Mon Mar  7 13:10:59 2016

Seq 11645 , 1.26ms, Time Mon Mar  7 13:11:00 2016

Seq 11646 , 1.24ms, Time Mon Mar  7 13:11:01 2016

Seq 11647 , 1.23ms, Time Mon Mar  7 13:11:02 2016

Seq 11648 , 1.41ms, Time Mon Mar  7 13:11:03 2016

Seq 11649 , 1.30ms, Time Mon Mar  7 13:11:04 2016

Seq 11650 , 1.24ms, Time Mon Mar  7 13:11:05 2016

Seq 11651 , 1.23ms, Time Mon Mar  7 13:11:06 2016

Seq 11652 , 1.29ms, Time Mon Mar  7 13:11:07 2016

Seq 11653 , 1.27ms, Time Mon Mar  7 13:11:08 2016

Seq 11654 , 1.47ms, Time Mon Mar  7 13:11:09 2016

Seq 11655 , 1.28ms, Time Mon Mar  7 13:11:10 2016

Seq 11656 , 1.26ms, Time Mon Mar  7 13:11:11 2016

Seq 11657 , 1.26ms, Time Mon Mar  7 13:11:12 2016

Seq 11658 , 1.28ms, Time Mon Mar  7 13:11:13 2016

Seq 11659 , 1.24ms, Time Mon Mar  7 13:11:14 2016

Seq 11660 , 1.46ms, Time Mon Mar  7 13:11:15 2016

Seq 11661 , 1.24ms, Time Mon Mar  7 13:11:16 2016

Seq 11662 , 1.22ms, Time Mon Mar  7 13:11:17 2016

Seq 11663 , 1.36ms, Time Mon Mar  7 13:11:18 2016

Seq 11664 , 1.22ms, Time Mon Mar  7 13:11:19 2016

Seq 11665 , 1.23ms, Time Mon Mar  7 13:11:20 2016

Seq 11666 , 1.38ms, Time Mon Mar  7 13:11:21 2016

Seq 11667 , 1.25ms, Time Mon Mar  7 13:11:22 2016

Seq 11668 , 1.26ms, Time Mon Mar  7 13:11:23 2016

Seq 11669 , 1.22ms, Time Mon Mar  7 13:11:24 2016

Seq 11670 , 1.31ms, Time Mon Mar  7 13:11:25 2016

Seq 11671 , 1.24ms, Time Mon Mar  7 13:11:26 2016

Seq 11672 , 1.45ms, Time Mon Mar  7 13:11:27 2016

Seq 11673 , 1.23ms, Time Mon Mar  7 13:11:28 2016

Seq 11674 , 1.22ms, Time Mon Mar  7 13:11:29 2016

Seq 11675 , 1.32ms, Time Mon Mar  7 13:11:30 2016

Seq 11676 , 1.29ms, Time Mon Mar  7 13:11:31 2016

Seq 11677 , 1.26ms, Time Mon Mar  7 13:11:32 2016

Seq 11678 , 1.41ms, Time Mon Mar  7 13:11:33 2016

Seq 11679 , 1.22ms, Time Mon Mar  7 13:11:34 2016

Seq 11680 , 1.24ms, Time Mon Mar  7 13:11:35 2016

Seq 11681 , 1.24ms, Time Mon Mar  7 13:11:36 2016

Seq 11682 , 1.25ms, Time Mon Mar  7 13:11:37 2016

Seq 11683 , 1.29ms, Time Mon Mar  7 13:11:38 2016

Seq 11684 , 1.42ms, Time Mon Mar  7 13:11:39 2016

Seq 11685 , 1.25ms, Time Mon Mar  7 13:11:40 2016

Seq 11686 , 1.24ms, Time Mon Mar  7 13:11:41 2016

Seq 11687 , 1.25ms, Time Mon Mar  7 13:11:42 2016

Seq 11688 , 1.23ms, Time Mon Mar  7 13:11:43 2016

Seq 11689 , 1.30ms, Time Mon Mar  7 13:11:44 2016

Seq 11690 , 1.40ms, Time Mon Mar  7 13:11:45 2016

Seq 11691 , 1.25ms, Time Mon Mar  7 13:11:46 2016

Seq 11692 , 1.27ms, Time Mon Mar  7 13:11:47 2016

Seq 11693 , 1.26ms, Time Mon Mar  7 13:11:48 2016

Seq 11694 , 1.25ms, Time Mon Mar  7 13:11:49 2016

Seq 11695 , 1.24ms, Time Mon Mar  7 13:11:50 2016

Seq 11696 , 1.26ms, Time Mon Mar  7 13:11:51 2016

Seq 11697 , 1.24ms, Time Mon Mar  7 13:11:52 2016

Seq 11698 , 1.25ms, Time Mon Mar  7 13:11:53 2016

Seq 11699 , 1.24ms, Time Mon Mar  7 13:11:54 2016

Seq 11700 , 1.39ms, Time Mon Mar  7 13:11:55 2016

Seq 11701 , 1.23ms, Time Mon Mar  7 13:11:56 2016

Seq 11702 , 1.49ms, Time Mon Mar  7 13:11:57 2016

Seq 11703 , 1.25ms, Time Mon Mar  7 13:11:58 2016

Seq 11704 , 1.23ms, Time Mon Mar  7 13:11:59 2016

Seq 11705 , 1.30ms, Time Mon Mar  7 13:12:00 2016

Seq 11706 , 1.23ms, Time Mon Mar  7 13:12:02 2016

Seq 11707 , 1.23ms, Time Mon Mar  7 13:12:03 2016

Seq 11708 , 1.44ms, Time Mon Mar  7 13:12:04 2016

Seq 11709 , 1.29ms, Time Mon Mar  7 13:12:05 2016

Seq 11710 , 1.27ms, Time Mon Mar  7 13:12:06 2016

Seq 11711 , 1.24ms, Time Mon Mar  7 13:12:07 2016

Seq 11712 , 1.24ms, Time Mon Mar  7 13:12:08 2016

Seq 11713 , 1.24ms, Time Mon Mar  7 13:12:09 2016

Seq 11714 , 1.46ms, Time Mon Mar  7 13:12:10 2016

Seq 11715 , 1.27ms, Time Mon Mar  7 13:12:11 2016

Seq 11716 , 1.28ms, Time Mon Mar  7 13:12:12 2016

Seq 11717 , 1.27ms, Time Mon Mar  7 13:12:13 2016

Seq 11718 , 1.24ms, Time Mon Mar  7 13:12:14 2016

Seq 11719 , 1.26ms, Time Mon Mar  7 13:12:15 2016

Seq 11720 , 1.51ms, Time Mon Mar  7 13:12:16 2016

Seq 11721 , 1.25ms, Time Mon Mar  7 13:12:17 2016

Seq 11722 , 1.31ms, Time Mon Mar  7 13:12:18 2016

Seq 11723 , 1.28ms, Time Mon Mar  7 13:12:19 2016

Seq 11724 , 1.28ms, Time Mon Mar  7 13:12:20 2016

Seq 11725 , 1.31ms, Time Mon Mar  7 13:12:21 2016

Seq 11726 , 1.27ms, Time Mon Mar  7 13:12:22 2016

Seq 11727 , 1.36ms, Time Mon Mar  7 13:12:23 2016

Seq 11728 , 1.25ms, Time Mon Mar  7 13:12:24 2016

Seq 11729 , 1.23ms, Time Mon Mar  7 13:12:25 2016

Seq 11730 , 1.24ms, Time Mon Mar  7 13:12:26 2016

Seq 11731 , 1.23ms, Time Mon Mar  7 13:12:27 2016

Seq 11732 , 1.47ms, Time Mon Mar  7 13:12:28 2016

Seq 11733 , 1.26ms, Time Mon Mar  7 13:12:29 2016

Seq 11734 , 1.28ms, Time Mon Mar  7 13:12:30 2016

Seq 11735 , 1.24ms, Time Mon Mar  7 13:12:31 2016

Seq 11736 , 1.24ms, Time Mon Mar  7 13:12:32 2016

Seq 11737 , 1.23ms, Time Mon Mar  7 13:12:33 2016

Seq 11738 , 1.43ms, Time Mon Mar  7 13:12:34 2016

Seq 11739 , 1.23ms, Time Mon Mar  7 13:12:35 2016

Seq 11740 , 1.25ms, Time Mon Mar  7 13:12:36 2016

Seq 11741 , 1.22ms, Time Mon Mar  7 13:12:37 2016

Seq 11742 , 1.20ms, Time Mon Mar  7 13:12:38 2016

Seq 11743 , 1.36ms, Time Mon Mar  7 13:12:39 2016

Seq 11744 , 1.37ms, Time Mon Mar  7 13:12:40 2016

Seq 11745 , 1.25ms, Time Mon Mar  7 13:12:41 2016

Seq 11746 , 1.30ms, Time Mon Mar  7 13:12:42 2016

Seq 11747 , 1.23ms, Time Mon Mar  7 13:12:43 2016

Seq 11748 , 1.24ms, Time Mon Mar  7 13:12:44 2016

Seq 11749 , 1.30ms, Time Mon Mar  7 13:12:45 2016

Seq 11750 , 1.63ms, Time Mon Mar  7 13:12:46 2016

Seq 11751 , 1.27ms, Time Mon Mar  7 13:12:47 2016

Seq 11752 , 1.27ms, Time Mon Mar  7 13:12:48 2016

Seq 11753 , 1.26ms, Time Mon Mar  7 13:12:49 2016

Seq 11754 , 1.32ms, Time Mon Mar  7 13:12:50 2016

Seq 11755 , 1.26ms, Time Mon Mar  7 13:12:51 2016

Seq 11756 , 1.28ms, Time Mon Mar  7 13:12:52 2016

Seq 11757 , 1.27ms, Time Mon Mar  7 13:12:53 2016

Seq 11758 , 1.22ms, Time Mon Mar  7 13:12:54 2016

Seq 11759 , 1.23ms, Time Mon Mar  7 13:12:55 2016

Seq 11760 , 1.23ms, Time Mon Mar  7 13:12:56 2016

Seq 11761 , 1.23ms, Time Mon Mar  7 13:12:57 2016

Seq 11762 , 1.37ms, Time Mon Mar  7 13:12:58 2016

Seq 11763 , 1.24ms, Time Mon Mar  7 13:12:59 2016

Seq 11764 , 1.24ms, Time Mon Mar  7 13:13:00 2016

Seq 11765 , 1.35ms, Time Mon Mar  7 13:13:01 2016

Seq 11766 , 1.24ms, Time Mon Mar  7 13:13:02 2016

Seq 11767 , 1.31ms, Time Mon Mar  7 13:13:03 2016

Seq 11768 , 1.36ms, Time Mon Mar  7 13:13:04 2016

Seq 11769 , 1.23ms, Time Mon Mar  7 13:13:05 2016

Seq 11770 , 1.24ms, Time Mon Mar  7 13:13:06 2016

Seq 11771 , 1.25ms, Time Mon Mar  7 13:13:07 2016

Seq 11772 , 1.22ms, Time Mon Mar  7 13:13:08 2016

Seq 11773 , 1.22ms, Time Mon Mar  7 13:13:09 2016

Seq 11774 , 1.41ms, Time Mon Mar  7 13:13:10 2016

Seq 11775 , 1.25ms, Time Mon Mar  7 13:13:11 2016

Seq 11776 , 1.26ms, Time Mon Mar  7 13:13:12 2016

Seq 11777 , 1.26ms, Time Mon Mar  7 13:13:13 2016

Seq 11778 , 1.24ms, Time Mon Mar  7 13:13:14 2016

Seq 11779 , 1.27ms, Time Mon Mar  7 13:13:15 2016

Seq 11780 , 1.32ms, Time Mon Mar  7 13:13:16 2016

Seq 11781 , 1.31ms, Time Mon Mar  7 13:13:17 2016

Seq 11782 , 1.22ms, Time Mon Mar  7 13:13:18 2016

Seq 11783 , 1.23ms, Time Mon Mar  7 13:13:19 2016

Seq 11784 , 1.23ms, Time Mon Mar  7 13:13:20 2016

Seq 11785 , 1.25ms, Time Mon Mar  7 13:13:21 2016

Seq 11786 , 1.24ms, Time Mon Mar  7 13:13:22 2016

Seq 11787 , 1.25ms, Time Mon Mar  7 13:13:23 2016

Seq 11788 , 1.29ms, Time Mon Mar  7 13:13:24 2016

Seq 11789 , 1.32ms, Time Mon Mar  7 13:13:25 2016

Seq 11790 , 1.25ms, Time Mon Mar  7 13:13:26 2016

Seq 11791 , 1.23ms, Time Mon Mar  7 13:13:27 2016

Seq 11792 , 1.46ms, Time Mon Mar  7 13:13:28 2016

Seq 11793 , 1.25ms, Time Mon Mar  7 13:13:29 2016

Seq 11794 , 1.26ms, Time Mon Mar  7 13:13:30 2016

Seq 11795 , 1.26ms, Time Mon Mar  7 13:13:31 2016

Seq 11796 , 1.24ms, Time Mon Mar  7 13:13:32 2016

Seq 11797 , 1.24ms, Time Mon Mar  7 13:13:33 2016

Seq 11798 , 1.51ms, Time Mon Mar  7 13:13:34 2016

Seq 11799 , 1.30ms, Time Mon Mar  7 13:13:35 2016

Seq 11800 , 1.24ms, Time Mon Mar  7 13:13:36 2016

Seq 11801 , 1.24ms, Time Mon Mar  7 13:13:37 2016

Seq 11802 , 1.27ms, Time Mon Mar  7 13:13:38 2016

Seq 11803 , 1.22ms, Time Mon Mar  7 13:13:39 2016

Seq 11804 , 1.40ms, Time Mon Mar  7 13:13:40 2016

Seq 11805 , 1.26ms, Time Mon Mar  7 13:13:41 2016

Seq 11806 , 1.22ms, Time Mon Mar  7 13:13:42 2016

Seq 11807 , 1.22ms, Time Mon Mar  7 13:13:43 2016

Seq 11808 , 1.22ms, Time Mon Mar  7 13:13:44 2016

Seq 11809 , 1.28ms, Time Mon Mar  7 13:13:45 2016

Seq 11810 , 1.34ms, Time Mon Mar  7 13:13:46 2016

Seq 11811 , 1.23ms, Time Mon Mar  7 13:13:47 2016

Seq 11812 , 1.22ms, Time Mon Mar  7 13:13:48 2016

Seq 11813 , 1.33ms, Time Mon Mar  7 13:13:49 2016

Seq 11814 , 1.23ms, Time Mon Mar  7 13:13:50 2016

Seq 11815 , 1.22ms, Time Mon Mar  7 13:13:51 2016

Seq 11816 , 1.24ms, Time Mon Mar  7 13:13:52 2016

Seq 11817 , 1.23ms, Time Mon Mar  7 13:13:53 2016

Seq 11818 , 1.23ms, Time Mon Mar  7 13:13:54 2016

Seq 11819 , 1.22ms, Time Mon Mar  7 13:13:55 2016

Seq 11820 , 1.25ms, Time Mon Mar  7 13:13:56 2016

Seq 11821 , 1.22ms, Time Mon Mar  7 13:13:57 2016

Seq 11822 , 1.50ms, Time Mon Mar  7 13:13:58 2016

Seq 11823 , 1.26ms, Time Mon Mar  7 13:13:59 2016

Seq 11824 , 1.22ms, Time Mon Mar  7 13:14:00 2016

Seq 11825 , 1.27ms, Time Mon Mar  7 13:14:01 2016

Seq 11826 , 1.21ms, Time Mon Mar  7 13:14:02 2016

Seq 11827 , 1.34ms, Time Mon Mar  7 13:14:03 2016

Seq 11828 , 1.20ms, Time Mon Mar  7 13:14:04 2016

Seq 11829 , 1.30ms, Time Mon Mar  7 13:14:05 2016

Seq 11830 , 1.38ms, Time Mon Mar  7 13:14:06 2016

Seq 11831 , 1.35ms, Time Mon Mar  7 13:14:07 2016

Seq 11832 , 1.24ms, Time Mon Mar  7 13:14:08 2016

Seq 11833 , 1.24ms, Time Mon Mar  7 13:14:09 2016

Seq 11834 , 1.49ms, Time Mon Mar  7 13:14:10 2016

Seq 11835 , 1.26ms, Time Mon Mar  7 13:14:11 2016

Seq 11836 , 1.24ms, Time Mon Mar  7 13:14:12 2016

Seq 11837 , 1.22ms, Time Mon Mar  7 13:14:13 2016

Seq 11838 , 1.22ms, Time Mon Mar  7 13:14:14 2016

Seq 11839 , 1.27ms, Time Mon Mar  7 13:14:15 2016

Seq 11840 , 1.52ms, Time Mon Mar  7 13:14:16 2016

Seq 11841 , 1.40ms, Time Mon Mar  7 13:14:17 2016

Seq 11842 , 1.27ms, Time Mon Mar  7 13:14:18 2016

Seq 11843 , 1.27ms, Time Mon Mar  7 13:14:19 2016

Seq 11844 , 1.25ms, Time Mon Mar  7 13:14:20 2016

Seq 11845 , 1.31ms, Time Mon Mar  7 13:14:21 2016

Seq 11846 , 1.26ms, Time Mon Mar  7 13:14:22 2016

Seq 11847 , 1.27ms, Time Mon Mar  7 13:14:23 2016

Seq 11848 , 1.29ms, Time Mon Mar  7 13:14:24 2016

Seq 11849 , 1.34ms, Time Mon Mar  7 13:14:25 2016

Seq 11850 , 1.25ms, Time Mon Mar  7 13:14:26 2016

Seq 11851 , 1.33ms, Time Mon Mar  7 13:14:27 2016

Seq 11852 , 1.43ms, Time Mon Mar  7 13:14:28 2016

Seq 11853 , 1.36ms, Time Mon Mar  7 13:14:29 2016

Seq 11854 , 1.24ms, Time Mon Mar  7 13:14:30 2016

Seq 11855 , 1.24ms, Time Mon Mar  7 13:14:31 2016

Seq 11856 , 1.27ms, Time Mon Mar  7 13:14:32 2016

Seq 11857 , 1.27ms, Time Mon Mar  7 13:14:33 2016

Seq 11858 , 1.32ms, Time Mon Mar  7 13:14:34 2016

Seq 11859 , 1.23ms, Time Mon Mar  7 13:14:35 2016

Seq 11860 , 1.23ms, Time Mon Mar  7 13:14:36 2016

Seq 11861 , 1.22ms, Time Mon Mar  7 13:14:37 2016

Seq 11862 , 1.23ms, Time Mon Mar  7 13:14:38 2016

Seq 11863 , 1.22ms, Time Mon Mar  7 13:14:39 2016

Seq 11864 , 1.36ms, Time Mon Mar  7 13:14:40 2016

Seq 11865 , 1.29ms, Time Mon Mar  7 13:14:41 2016

Seq 11866 , 1.22ms, Time Mon Mar  7 13:14:42 2016

Seq 11867 , 1.24ms, Time Mon Mar  7 13:14:43 2016

Seq 11868 , 1.22ms, Time Mon Mar  7 13:14:44 2016

Seq 11869 , 1.36ms, Time Mon Mar  7 13:14:45 2016

Seq 11870 , 1.50ms, Time Mon Mar  7 13:14:46 2016

Seq 11871 , 1.28ms, Time Mon Mar  7 13:14:47 2016

Seq 11872 , 1.28ms, Time Mon Mar  7 13:14:48 2016

Seq 11873 , 1.24ms, Time Mon Mar  7 13:14:49 2016

Seq 11874 , 1.24ms, Time Mon Mar  7 13:14:50 2016

Seq 11875 , 1.28ms, Time Mon Mar  7 13:14:51 2016

Seq 11876 , 1.26ms, Time Mon Mar  7 13:14:52 2016

Seq 11877 , 1.24ms, Time Mon Mar  7 13:14:53 2016

Seq 11878 , 1.25ms, Time Mon Mar  7 13:14:54 2016

Seq 11879 , 1.25ms, Time Mon Mar  7 13:14:55 2016

Seq 11880 , 1.24ms, Time Mon Mar  7 13:14:56 2016

Seq 11881 , 1.21ms, Time Mon Mar  7 13:14:57 2016

Seq 11882 , 1.41ms, Time Mon Mar  7 13:14:58 2016

Seq 11883 , 1.24ms, Time Mon Mar  7 13:14:59 2016

Seq 11884 , 1.23ms, Time Mon Mar  7 13:15:00 2016

Seq 11885 , 1.25ms, Time Mon Mar  7 13:15:01 2016

Seq 11886 , 1.31ms, Time Mon Mar  7 13:15:02 2016

Seq 11887 , 1.24ms, Time Mon Mar  7 13:15:03 2016

Seq 11888 , 1.39ms, Time Mon Mar  7 13:15:04 2016

Seq 11889 , 1.39ms, Time Mon Mar  7 13:15:05 2016

Seq 11890 , 1.24ms, Time Mon Mar  7 13:15:06 2016

